,Tbet,CD27,CD223,CD25,CD197,CD8a,CD152,CD103,CD107a,MIP1b,CD39,CD137,CD14,IFNg,CD127,IL-2,CD4,CD183,CD274,CD326,CD20,CD56,TNFa,CD3,Ki67,CD45,GZMB,CD95,CD279,CD45RA,File,PatientID,DAY
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.26189",0,0,0.260430275,0.833248392,0.609598403,0,0.300493323,0.083138739,3.663238246,0,0,0,0,0.342334096,0,0,0,1.239449618,0.69442652,0.973350572,0,5.068570364,0,0,0,0.906587589,0,3.455134474,0.560601898,0.205440633,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.1187",1.27447115,4.789203381,1.332977813,2.760830532,3.178421222,0.434543229,1.644669394,0,2.135008412,0,4.67678311,0.291306545,0.304572321,0,0,0.508928776,4.58927863,3.5907169,0,0,0.257311906,1.441485832,0,4.185615452,0,5.685627789,0.130215,4.655903062,0,0,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.9692",0,0,0,0,0,0,0,0,1.620377081,0,0.446921938,0,0,0,0.046202367,0,0,0.204436919,0.720709766,0,0.066121119,3.685445922,0,0,0,0.457527377,0,3.079178812,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-16-19 TIL105-58-001-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.81",0.864714479,3.957662705,1.591225733,1.324722797,5.703027684,2.228784985,0.563918081,0.331522639,4.617651182,2.086741281,0.167772157,0,0.701596086,0.25584315,1.626927228,0.76532859,3.75964793,1.409306445,1.13963799,0,0,0,0,4.283846603,0,5.061557208,0,1.376625148,0.379489725,3.063526968,"export_Ex_5-16-19 TIL105-58-001-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D015,D015
"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.413",2.526257021,2.426335147,0.126072196,0,0.729112568,0,0.391745449,4.825675699,3.072721916,4.83128553,4.682522818,1.771487335,0.017629664,3.722186119,0,0.443595747,0.793256699,1.841449929,1.853430664,0.516091617,0.468108096,5.371703311,0.266276125,0.632546338,0.979337213,4.22608925,2.337121811,4.125176072,0,0,"export_Ex_5-24-19 TIL105-22-026-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D015,D015
"export_Ex_5-22-19 TIL105-58-008-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.173",0,0,0.140179473,0,3.50345919,0.245120322,0.631685165,0.075964689,4.426834785,2.515916719,3.394610371,0,3.605490913,0,0.24603958,0,0,0,0.584913542,0,0,0,0,1.272642788,0,4.908256621,0.475400633,3.409073689,0,2.393742736,"export_Ex_5-22-19 TIL105-58-008-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-008-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.26976",0.510718263,0,0.894385557,0,0,0,0,0,4.424006611,0.129456141,0,0,0,0,0,0.221617092,0,0.145876813,0.417808786,0,0,4.110570315,0.009020468,0,1.429632352,0.39685723,0,3.975795626,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.25734",0,0,0,0.158907391,0,0,0,0,1.530210082,0,0.931566773,0,0,0.333964828,0,0,0,0,0,0,0,3.406607599,0,0,0,0,0,3.1848855,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.11547",0.029052346,0,0.377407235,0,0.200521818,0,0.282462278,0.285561549,2.211365541,0,0,0,0.429566656,1.510640124,0,0.265630358,0,0.749920747,1.001112008,0.062293604,0,5.749953526,0.004380091,0.535176583,0,0,0,3.732950424,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.14253",0.655399255,0.48047314,0,0,0,0,0,0,0.663000851,0,0,0,0.908239648,0,0,0,0.786953777,0,0.175889179,0.79815288,0,0.361473509,0,0,0.328811046,0,0,1.617778237,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.31353",0.449925233,0,0,1.018738386,1.000301586,0,0.117256992,0,3.802669265,0,0.637460378,0,0,0,0,0,0,0,0,0.458709362,0,2.702874617,0.797740454,0,0,0.236138676,0.094457928,3.300457539,0.526028128,0.203381289,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.4088",1.301976749,1.539549528,0,0.398578657,0.097954911,0,0,0.26488403,0,0.367096584,2.604556706,1.589284961,0,0.237532281,1.501916731,1.249752063,0.13254363,1.257641674,0,0.321137678,0.121209225,0.413036017,0.157585436,0,0.032795799,3.198983855,0,2.694545389,0.133028229,0,"export_Ex_5-23-19 TIL105-22-21-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.16471",0.16617826,0,0,0,0,0,0,0.28931734,1.14981139,0.068421651,0,0,0,0,0,0,0,0,0.012899417,0.608922937,0,5.12336943,0.163978209,0.603297691,0.363697474,0,0.085266367,4.173272281,0,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.14748",0,0,0,0,0.587834366,0,0,0.220865074,2.469040318,0.857433292,0,0,0,0,0,0,0.529594942,0.177240447,0,1.477133576,0,4.692716991,0.953637717,0.185611412,0,0,0,3.086085864,0.54085217,0,"export_Ex_5-24-19 TIL105-22-025-D015_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-025-D015,D015
